
																																																		
Interferometer Scan																																																		
X position (cm)																																																		
23.030612																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1565.195625	1575.196875	1592.341875	1550.908125	1555.194375	1595.199375	1579.483125	1610.915625	1603.771875	1572.339375	1570.910625	1560.909375	1576.625625	1583.769375	1600.914375	1549.479375	1615.201875	1548.050625	1599.485625	1596.628125	1558.051875	1585.198125	1588.055625	1605.200625	1612.344375	1593.770625	1562.338125	1590.913125	1568.053125	1602.343125	1573.768125	1566.624375	1553.765625	1589.484375	1616.630625	1569.481875	1609.486875	1598.056875	1608.058125	1580.911875	1606.629375	1582.340625	1563.766875	1559.480625	1578.054375	1613.773125	1556.623125	1586.626875	1552.336875	1618.059375	1583.055000
Fringe Signal																																																		
2.697395	2.910692	11.972896	2.021390	1.968662	2.435204	16.056783	2.955815	2.339785	12.257305	2.170526	4.186639	2.305795	5.355755	4.873726	2.019583	2.493662	2.091264	3.524568	4.927885	1.994366	17.216734	4.596146	3.896553	2.160335	3.086593	1.961021	2.732125	6.685004	2.107068	11.552702	2.282051	2.165403	2.422116	2.143218	2.993654	2.183321	3.849644	2.025276	6.227195	2.688577	19.286420	1.844856	2.242457	9.259739	2.113739	2.901049	5.894935	2.562017	2.080874	6.770793
Laser Intensity Signal																																																		
122269.608182	149137.797939	120719.068365	153647.213445	121771.247534	136413.024092	108706.449326	151384.092836	120129.422623	152120.750244	109763.057418	151926.403236	107037.428285	122801.133978	151947.888558	122777.748111	136814.758461	138624.293929	136230.107873	123912.982364	125187.028419	151189.183529	122617.797018	152304.468623	151155.885998	109957.337580	139033.030164	119876.728914	151350.472868	122926.972273	150982.481674	137663.492915	109374.567875	153205.389394	122359.317791	139740.568617	150884.846141	119623.428342	150015.779799	121213.030236	109459.731907	152720.592077	122672.944251	120246.686188	151944.475443	123142.575227	152086.443459	106855.696957	138590.330552	106812.008038	137741.728481
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
8.722987	0.975971	1581.851158	1.863587	13.865890	1.862647																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:12:43 AM																																																	
X position (cm)																																																		
22.408163																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1572.577500	1562.576250	1591.151250	1599.723750	1604.010000	1589.722500	1566.862500	1564.005000	1581.150000	1602.581250	1565.433750	1609.725000	1554.003750	1584.007500	1578.292500	1571.148750	1568.291250	1611.153750	1559.718750	1579.721250	1586.865000	1592.580000	1555.432500	1601.152500	1575.435000	1588.293750	1548.288750	1558.290000	1594.008750	1595.437500	1608.296250	1582.578750	1546.860000	1585.436250	1552.575000	1596.866250	1612.582500	1605.438750	1598.295000	1556.861250	1615.440000	1616.868750	1606.867500	1614.011250	1549.717500	1569.720000	1551.146250	1574.006250	1561.147500	1576.863750	1581.864375
Fringe Signal																																																		
12.593432	2.580395	7.327383	2.343120	4.049342	5.016796	2.003207	2.856640	18.074087	2.066970	7.356636	2.174704	2.112232	7.354647	4.471488	2.218127	9.212869	2.157706	3.044451	3.785903	4.942367	7.931124	2.194101	3.237036	2.768256	15.045461	2.093708	3.173596	2.731188	3.901793	1.912374	15.301693	2.125306	15.463050	2.038979	3.740050	2.096554	2.227720	2.232985	2.215275	2.227273	2.096063	2.295572	2.112267	1.983874	2.743701	2.437037	10.156705	3.568871	2.942106	17.683113
Laser Intensity Signal																																																		
